sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.07246709417655123,0.055770366093424874,0,0,0,0,0,0,7.787408482206424,197,2
1,0.09733931228501683,0.07587559025142686,0,0,0,1,0,0,6.447088794856281,200,3
2,0.7093458561761852,0.31848870188163225,0,0,0,0,0,0,9.37945297386096,151,3
3,0.42250961623193184,0.29833422036217844,0,0,0,0,0,0,8.671437538283625,145,4
4,0.718584848744788,0.20944489219956688,1,1,0,0,0,0,6.137353631887735,172,2
5,0.06260643685175706,0.04858228016440234,0,0,0,0,0,0,7.53318576112719,187,2
6,0.047368878369597744,0.03998227523201386,0,0,0,0,0,0,7.067390343357246,189,2
7,0.56510857360695,0.3954371453711836,0,0,0,0,0,0,7.429857457229319,142,4
8,1.7193884792044902,0.6987109033874881,0,0,0,0,0,1,7.981612486524711,118,4
9,0.0668156484513457,0.04927485425165694,0,0,0,1,0,0,9.16294622356327,200,3
10,0.06370238825464014,0.044098218204961494,0,0,0,0,0,0,8.693837149178178,188,2
11,0.8408647346819145,0.49684763514051494,0,0,0,1,0,0,6.791834838233556,200,3
12,0.0928975484289756,0.03841143314114739,0,0,0,1,0,0,7.646630716057096,200,2
13,0.10438807292189808,0.0811201977459479,0,0,0,1,0,0,7.009898454750966,200,2
14,0.07409546631115616,0.06063452972063142,0,0,0,0,0,0,8.573853865522892,154,2
15,0.057735563590732966,0.056218073160447087,0,0,0,1,0,0,6.724955675348844,200,2
16,0.2598714639788702,0.15726962890170254,0,0,0,0,0,0,8.506781569655143,109,2
17,1.4552674051706922,0.47593522180817827,0,0,0,1,0,0,9.946492303532315,200,2
18,0,0,0,0,0,0,0,0,8.648296230162122,175,1
19,0.07996097937994028,0.07286504122833726,0,0,0,0,0,0,8.60667125466681,193,2
20,0.09938705190955965,0.06353889762519266,0,0,0,0,0,0,7.41255266448761,179,2
21,0.07164281062718833,0.04989358651389167,0,0,0,0,0,0,6.868262196478182,134,2
22,0,0,0,0,0,0,0,0,9.05116070659751,171,1
23,0.9410460487181063,0.5346620942241305,0,0,0,0,0,0,7.623109559529839,181,3
24,0.09069486365118895,0.0829986186560579,0,0,0,1,0,0,7.3678420621279885,200,3
25,0.05774508543695574,0.04093024829554268,0,0,0,1,0,0,8.449517293982586,200,2
26,0.4734697176577844,0.13568043181491465,30,5,25,0,0,0,8.308564495449067,187,2
27,0.1450378222348693,0.11101282795288032,0,0,0,1,0,0,7.442768324454755,200,3
28,0.1008355744764831,0.06944655913464902,0,0,0,0,0,0,8.20669347849492,115,2
29,0.5598697351375415,0.47334096126256026,0,0,0,0,0,0,7.396991574746459,184,4
30,0.4776349210951351,0.2455029692815529,0,0,0,0,0,0,8.13974061583811,182,2
