sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.056606568728067935,0.044909520737723044,0,0,0,1,0,0,7.047533919025357,200,3
1,0.09670392012363868,0.07495946692412277,0,0,0,0,0,0,6.591105035058699,185,2
2,1.0863673888854224,0.3010909225465481,8,8,0,2,1,2,6.981597469659676,65,2
3,0.006026783523414762,0.0051387132247921906,0,0,0,0,0,0,7.558923177705393,179,2
4,0.026202219176800937,0.023537199509551757,0,0,0,1,0,5,4.7011825022203695,79,2
5,0.9444190106150527,0.5275155411884053,0,0,0,1,0,0,7.852757132389228,200,7
6,0.2875957770284925,0.2075454567824473,0,0,0,1,0,0,6.848972121061457,200,3
7,0.8598479726766033,0.46654015632284856,0,0,0,1,0,0,7.629441439092442,200,4
8,0.09235017301303772,0.023074422508179537,0,0,0,0,0,0,8.506295251236294,113,2
9,0.042881171453802484,0.0360610480953066,0,0,0,0,0,0,8.153666602749675,162,2
10,0.015575180107159671,0.014773509862729996,0,0,0,0,0,0,9.856294186907029,106,2
11,0.012440235923717473,0.010939072439609367,0,0,0,0,0,0,10.008400700347472,181,2
12,0.030518412964088436,0.017337276189252907,0,0,0,0,0,0,7.307626593734106,176,2
13,0.12429662191467862,0.08657466450461354,0,0,0,0,0,0,8.65547630107585,195,3
14,0.44424473357040223,0.244501825235818,8,0,8,0,0,0,8.29777304809571,196,2
15,0.4632144034642851,0.23184471787540906,0,0,0,0,0,0,7.32762052903132,183,3
16,0.6155939488089672,0.5665261154592307,0,0,0,0,0,0,8.695537563449093,74,3
17,0.35731370912196103,0.23596014826327483,0,0,0,0,0,0,10.31714801395916,103,3
18,0.5768944215847971,0.2726778683025082,0,0,0,0,0,1,7.259222780547326,116,2
19,0.11975851611055652,0.08584984731885582,0,0,0,0,0,0,8.943362158134583,178,3
20,0.008952231466318702,0.008669740175957697,0,0,0,0,0,0,7.278503898499068,187,2
21,0.09601451622276537,0.07836465242402837,0,0,0,0,0,0,11.746766265692687,64,2
22,0.5846109340639981,0.2709810203768861,0,0,0,0,0,3,9.478084207704413,154,3
23,0.02416217496922325,0.021781773956066515,0,0,0,0,0,0,7.400870862837868,183,2
24,0.04883028131688454,0.04265930568399332,0,0,0,1,0,0,7.1017262449885195,200,2
25,0.5957338559734823,0.36823847548412475,0,0,0,0,0,0,7.282229039005838,185,4
26,0.285133874781855,0.24014084706517103,0,0,0,1,0,1,6.867265178567508,200,4
27,0.12596807900179935,0.08453168081305877,0,0,0,1,0,0,7.02273876690324,200,3
28,0.32417373605431865,0.1970745067671791,0,0,0,0,0,0,8.22565601056103,144,3
29,1.842031281099444,0.5880334719777087,0,0,0,0,0,0,11.882565117515242,132,2
30,0.4974613440360157,0.2767845010696763,0,0,0,0,0,0,7.010630243523678,117,3
31,0.24251313161510302,0.13396317144355593,0,0,0,1,0,2,7.84480578974217,200,3
32,0.12513877024567951,0.08908933685412214,0,0,0,0,0,0,8.937650899762998,175,3
33,0.5803991538149398,0.31120323395690624,0,0,0,0,0,1,8.64276363514254,168,4
34,0.2246188231697326,0.15295758970754209,0,0,0,1,0,0,6.496014272051861,200,3
35,0.02979002558351431,0.027574574937188356,0,0,0,0,0,0,7.122259723911364,142,3
36,1.456116655968478,0.26101239362109946,0,0,0,0,0,1,7.654070187324895,157,3
