sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.7449621541625616,0.28294932047804694,19,18,1,0,0,0,9.171828596031917,144,3
1,0.5482346960333986,0.3525374832451715,0,0,0,1,0,0,8.59155997530431,200,4
2,0.13235396586642728,0.048145462851897546,0,0,0,1,0,0,6.984198709092051,200,2
3,0.33468658999319206,0.25940885663001473,0,0,0,0,0,0,8.570572855723457,111,3
4,2.089679063758778,1.3790589877233876,0,0,0,2,0,0,8.505168892400311,200,5
5,0.07469023122285835,0.049425422388669996,0,0,0,0,0,0,8.031322471472253,195,2
6,0.36435713382753543,0.301152921665526,0,0,0,1,0,0,8.776035244989624,200,4
7,0.0051245958304425515,0.005037346554441067,0,0,0,0,0,0,8.122769680588773,165,2
8,0.12114745593752255,0.06431134820504446,0,0,0,0,0,0,9.824994935578193,130,2
9,0.5077065491162006,0.3086421079937081,3,3,0,0,0,4,9.86386167962421,158,3
10,0.0856986772800234,0.07264881748493052,0,0,0,0,0,0,9.682201142323075,195,2
11,0.2643893994687316,0.19803534795597239,0,0,0,1,0,0,7.598714887903148,200,3
12,1.146729633214635,0.5492987904234667,7,6,1,1,0,0,7.166791247296549,200,3
13,0.03809782868149478,0.03341723541328962,0,0,0,1,0,0,6.791173878811124,200,2
14,0.16428327626931544,0.10061474094429067,0,0,0,0,0,0,11.826112834286473,110,2
15,0.04175496561598711,0.012516602140145777,0,0,0,0,0,0,5.6722802452438374,98,2
16,0.4379677385377914,0.17734968618273578,0,0,0,0,0,0,7.981694991026946,147,3
17,0.8117447683888959,0.3193706528690317,0,0,0,1,0,1,8.182750525640415,200,3
18,0.08898088476476552,0.04045449685776714,0,0,0,1,0,0,6.902171993494323,200,2
19,1.04219295358227,0.3686880542483934,0,0,0,1,0,5,8.09554986860956,62,2
20,0.16984097675495397,0.10526971804625986,0,0,0,1,0,0,7.275427265455875,200,3
21,0.3472631830686752,0.2095848290906407,0,0,0,0,0,2,7.997644103153027,152,3
22,0.004273988570455086,0.0041587239707411155,0,0,0,1,0,0,6.975690006477457,200,2
23,0.01618615635027418,0.014306206482718128,0,0,0,1,0,0,7.746662208193732,200,2
24,0.4770274779423845,0.15393168650230457,0,0,0,1,0,0,7.299420201078815,200,2
25,0.06234483049589321,0.04146422048370836,0,0,0,0,0,0,7.494097372183704,107,2
26,0.002038219465954181,0.0020181221191827377,0,0,0,1,0,0,6.1710371452765305,200,2
27,0.26751477702867826,0.1247402287228976,18,2,16,2,1,3,7.209318139239862,144,2
28,0.6513260596389442,0.3823647533947052,0,0,0,1,0,0,7.374436253924978,200,5
29,0.8435686227486676,0.4482210759022726,0,0,0,1,0,0,9.046063132780333,200,6
30,0.1673078667774857,0.11574151665549935,0,0,0,2,0,0,7.553228426591151,200,4
31,0.49510481293058356,0.05388838264227885,0,0,0,1,0,5,8.15125545578355,111,2
32,0.0055553927520754776,0.005309331409960485,0,0,0,1,0,0,6.069273359867195,200,2
33,3.3053870044398206,0.7522308166217896,0,0,0,1,0,0,9.77270858044307,200,2
34,0.0005637414371795,0.0005619225384795964,0,0,0,0,0,0,8.176896090463773,179,2
35,1.0213520392882445,0.3157858190590004,0,0,0,1,0,0,7.41756959668276,200,2
36,0.2265402973758769,0.13138852328878142,0,0,0,1,0,0,7.336410637973327,200,3
37,0.06986805176048722,0.026967200822205484,0,0,0,0,0,0,6.22477945353718,182,2
38,0.033272378834511486,0.027569885833728165,0,0,0,1,0,0,6.997437427606168,200,2
39,0.5001646262847499,0.25689575160886025,0,0,0,0,0,0,8.948199496812618,195,4
40,0.26506653224132576,0.10669602685357055,0,0,0,1,0,1,7.997676365027199,200,3
41,0.02187988268617494,0.008887360936286963,0,0,0,0,0,0,7.22539563771058,138,2
42,0.326409318042743,0.2113312824809629,0,0,0,0,0,0,6.326046633571778,177,3
43,0.22058907333385377,0.04738319456802727,0,0,0,0,0,0,8.334261907486523,161,2
44,0.4289488274389263,0.2559527687531091,0,0,0,1,0,0,6.954994588043781,200,2
45,0.37480516541530995,0.12112295817858074,0,0,0,0,0,0,7.348388351995794,172,2
46,0.372352468236263,0.14930213562665975,0,0,0,0,0,0,8.18284118828161,179,4
47,0.2960365605187514,0.20871319736514662,0,0,0,2,0,0,6.769485633822847,200,3
48,0.040932415611945126,0.03698708230102267,0,0,0,1,0,0,7.733722882255773,200,2
49,0.018349701307087893,0.01712233895696483,0,0,0,0,0,0,6.520301181354628,124,2
50,0.2349137158165862,0.11515426530680321,0,0,0,0,0,0,8.85402653202324,170,3
51,1.446916181377084,0.6239197368647499,6,3,3,2,0,0,8.088447780706352,200,3
52,1.2190121306685349,0.3230181472513173,0,0,0,2,0,5,5.712394370821852,200,3
53,0.07043420773561185,0.01828712282271895,0,0,0,1,0,3,9.257687876169344,200,2
54,0.19374029938538545,0.06514404906714599,0,0,0,1,0,0,8.468031013119761,200,3
55,0.0833533526936684,0.05444809186477585,0,0,0,0,0,0,6.949405160518551,194,2
56,0.3966742986155515,0.2599027039047839,0,0,0,0,0,0,8.902995736655347,174,3
57,0.3203878640220152,0.08255246419072752,0,0,0,1,0,5,6.364373214340923,183,2
58,2.325621431539161,0.5058391081102712,7,7,0,1,0,1,7.069605732602699,200,2
59,0,0,0,0,0,1,0,0,6.820852973825866,200,1
60,0.05546621877595377,0.0314775024897171,0,0,0,1,0,0,6.64388928555015,200,2
61,0.0454029374675304,0.026776694612427435,0,0,0,1,0,0,6.903276293789274,200,2
62,1.0049379257291122,0.33983218730253906,0,0,0,1,0,0,8.088142853596532,200,3
63,0.41093559069563357,0.20131210229802074,0,0,0,2,0,0,8.854808270832613,200,3
64,0.27865588433495786,0.0678780496317246,0,0,0,0,0,0,9.991338992097118,172,3
65,0.07125942802392982,0.049065859486283794,0,0,0,0,0,0,9.153223926093785,197,2
66,1.5618422518516266,0.4951188280466593,7,2,5,0,0,0,7.7310818875082035,162,2
67,0.30751629663312774,0.09419360924129673,1,0,1,0,0,0,7.172422407403771,148,2
