sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.09827081476896671,0.06643308679677493,0,0,0,0,0,0,7.961249365315441,144,2
1,5.162791484041401,1.1529445961275666,0,0,0,0,0,0,9.062260565223367,139,2
2,0.4831096983260532,0.19531238693622852,12,6,6,0,0,0,7.645773981330997,91,2
3,0.20442982169728335,0.082923548546659,0,0,0,0,0,0,8.614107461456362,159,2
4,0.5761790510544077,0.19776061087691912,0,0,0,0,0,0,5.600252120417231,124,2
5,2.4986035285869583,0.6326060580023957,0,0,0,0,0,0,8.761419993502662,120,2
6,3.545373315112336,0.5139514200796178,0,0,0,1,0,0,6.088172917500144,200,2
7,0,0,0,0,0,0,0,0,10.11159962741006,59,1
8,0.37077028180353916,0.2100322730828811,14,8,6,0,0,0,7.54185160556637,99,2
9,5.140684416298521,1.5830384947168434,0,0,0,0,0,0,6.767354766845192,172,4
10,3.708478100538622,0.8136619268907935,0,0,0,0,0,0,6.772284722152322,200,2
11,0.6607791483538166,0.22937327128398402,0,0,0,0,0,0,6.93496459927467,95,2
12,5.000726125232556,1.0900061067232203,2,2,0,0,0,0,7.63802467901946,118,3
13,5.229338171562116,1.3835333988897665,0,0,0,0,0,0,8.486090354160376,136,3
14,4.740968963510252,0.9403723712152472,0,0,0,0,0,3,9.486724628732965,102,2
15,5.809950952068535,1.430057749569762,3,3,0,0,0,0,7.7303518637951525,135,5
16,3.892736846959186,0.7507402991426187,0,0,0,0,0,0,7.821953687747393,126,2
17,6.407035295662144,1.7098291645699364,0,0,0,0,0,0,7.789774052345431,168,3
18,5.563755808508817,1.0799611645553668,0,0,0,0,0,0,9.675322930211104,126,2
19,0.20518347165574047,0.15309859781328136,0,0,0,0,0,0,7.916341406318331,171,2
20,0.9215256601722869,0.19598804222532953,2,0,2,0,0,3,8.423270775606715,130,2
21,3.3861190615184946,0.8233069230159261,0,0,0,0,0,0,11.766727184284088,83,2
22,6.319333697265127,2.0585906582582236,0,0,0,0,0,0,7.148719401745091,184,4
23,2.661321614566777,0.7903703600361017,0,0,0,0,0,0,9.37778286668669,114,2
24,9.888347943258651,2.210236398662971,0,0,0,0,0,0,7.676710908359247,155,3
25,2.682396540781265,1.1273173636026783,0,0,0,0,0,0,6.883749209039229,176,3
26,3.834145479973986,0.984329612981879,0,0,0,0,0,0,7.044714227123369,158,4
27,2.474178786623865,1.1472544719247912,7,6,1,2,1,3,8.585102482531411,70,3
28,0.08121442789195565,0.06508156792094207,0,0,0,0,0,0,7.428349003325514,175,2
29,2.2253431941445476,0.7755443327099601,0,0,0,0,0,0,7.183473751910274,187,2
30,5.542617676712239,0.9054104762916597,0,0,0,0,0,0,9.875474421789212,91,2
31,2.226462891215563,0.5044964752859876,8,6,2,0,0,1,7.518243796812632,131,2
32,0.1373519804545593,0.0602742555281011,0,0,0,0,0,0,8.165028754619946,97,2
33,0.4241580774674809,0.22418951613630786,0,0,0,0,0,0,6.516995747602902,118,2
34,0.0829217242197644,0.04032326244658385,0,0,0,0,0,0,5.769708947913753,142,2
35,0.5634804670387183,0.26885905634734797,0,0,0,0,0,0,9.22074832189964,70,2
36,3.9237167759175717,0.6809548349920849,0,0,0,0,0,0,12.910215631161764,61,2
37,0.19427878842053203,0.1309727209280846,0,0,0,0,0,0,7.133132016990149,146,2
38,3.8439626113892205,0.5015903008423889,1,1,0,0,0,0,8.29073930337254,94,2
39,2.214987105248558,0.5996071762801378,0,0,0,0,0,0,7.526525571027424,146,2
