sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.1257227270990104,0.05547609077708411,0,0,0,0,0,0,7.9946495426810635,128,2
1,0,0,0,0,0,0,0,0,7.2389996608548834,156,1
2,0.06602773062232166,0.02978139705361925,0,0,0,1,0,0,6.219912318854667,200,2
3,3.520713632119568,0.9017566322071209,0,0,0,1,0,5,8.636978123783951,96,3
4,4.188128751671087,0.5661537830540182,0,0,0,0,0,0,8.293521839311994,103,2
5,1.87204360944521,0.5985096668556175,0,0,0,0,0,0,6.455621806362806,199,2
6,1.487452639374116,0.4176006018980111,0,0,0,0,0,4,9.76781717463151,81,2
7,1.2804911415031464,0.5366534572479742,0,0,0,0,0,4,11.960252704602514,75,2
8,0.5655709589948938,0.307012820342783,0,0,0,0,0,0,6.589322925236095,97,3
9,0.49391191582417376,0.2428262790147934,0,0,0,0,0,0,7.692649637171542,91,2
10,5.839516353043013,1.4643452042559866,8,8,0,0,0,3,8.038144771329332,161,3
11,0.7762639313727768,0.2885005437171711,0,0,0,0,0,0,8.006594503602075,93,2
12,0.30024200730901013,0.10318778158239092,2,2,0,0,0,0,7.802748852364314,84,2
13,0.3702682580332299,0.19270166791150045,4,1,3,0,0,0,8.924827949343975,92,2
14,1.8190561281808506,1.1479621913124771,0,0,0,2,1,9,7.569792866438952,123,3
15,2.881564270581629,0.9704787882796809,0,0,0,0,0,0,8.349055435390927,147,2
16,3.0703976639157493,0.9107210740209817,0,0,0,0,0,0,8.634778356759558,176,2
17,0.5263673901171156,0.23434320479352239,0,0,0,0,0,0,6.67734385133552,113,2
18,0.5639902279420629,0.232401124543612,0,0,0,0,0,0,7.91602926973334,77,2
19,2.9184900607157656,0.7751940738197493,5,3,2,0,0,4,8.55839758723946,104,2
20,3.9361743968884015,0.7054190875626241,0,0,0,0,0,0,8.71638887188642,97,2
21,2.6264872610903836,0.7609341337244809,0,0,0,0,0,0,9.351113967204679,113,2
22,6.477250131279497,1.2917050609177267,0,0,0,0,0,0,8.092065090222379,116,3
23,1.683224627153172,0.42026790664733576,0,0,0,0,0,0,9.261618359667995,85,2
24,1.3097227398926738,0.6049776252855492,0,0,0,0,0,0,6.234414661949564,195,2
25,6.220244507317427,1.4537995077793786,1,1,0,0,0,0,6.875010300805888,187,4
26,2.2754839574127383,0.6331750798836734,0,0,0,0,0,0,7.741931887714968,137,2
27,4.12981737651764,1.0121416039509785,0,0,0,0,0,0,7.103614495944293,165,3
28,1.5662339440954918,0.44827983486639783,0,0,0,0,0,0,5.811106833829606,165,2
29,3.4519807995923264,1.2251252766852545,2,2,0,0,0,0,9.596728359580569,103,3
30,0.2628363417719248,0.09565617266712911,0,0,0,0,0,2,9.827045550529727,124,2
31,1.8457324580482006,0.4944217268417766,0,0,0,0,0,0,6.302335047283755,166,2
32,0.11665249563842962,0.05194636706608666,0,0,0,0,0,0,6.523259551544332,165,2
33,4.47098941752641,0.6676097583487843,0,0,0,0,0,1,7.7118627839203215,139,2
34,2.4227350535283905,0.653170141054869,0,0,0,0,0,0,8.115553216304935,128,2
35,4.932590873017314,1.038787308609935,0,0,0,0,0,0,8.275960872718525,140,2
36,1.8907530723618067,0.5382637133253562,0,0,0,0,0,0,9.693404134298813,96,2
37,4.874701607341755,1.5576796627649843,0,0,0,0,0,0,6.681981216023605,193,4
38,0.0755060697136323,0.028185794128945806,0,0,0,0,0,0,7.274646309784287,136,2
39,3.29530361133285,0.3995834587752828,0,0,0,0,0,0,6.508409486941151,116,2
40,1.545223790090215,0.6876865172276104,0,0,0,0,0,0,7.613002997743874,155,2
41,0.06984141619822988,0.0247872108529724,0,0,0,0,0,0,9.99500258041619,87,2
42,6.575023165955229,1.6067738929123616,3,2,1,0,0,3,9.235818548472306,111,3
43,1.4675287243775919,0.289987102514804,0,0,0,1,0,5,6.96778948134678,107,2
