sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.15740171688634652,0.04353476315035901,0,0,0,0,0,1,8.878738211031646,111,2
1,0.13313040602292905,0.0274497600280498,0,0,0,0,0,1,9.048681472111234,111,2
2,0.13313040602292905,0.0274497600280498,0,0,0,0,0,1,9.048681472111234,111,2
3,0.1297079213253498,0.07704478996088135,0,0,0,0,0,1,6.636822808761167,180,2
4,0.10444267105445285,0.029876314931301665,0,0,0,0,0,1,8.897190602271646,124,2
5,0.5802286628499382,0.16374709635748064,0,0,0,0,0,3,9.859142454045296,89,2
6,2.5475236759149777,0.9348738313731187,6,6,0,0,0,3,12.075231218410462,88,2
7,3.203430225018315,0.9229092137496224,8,5,3,1,0,5,13.304573303621032,58,2
9,0.6688598251408246,0.35654097346535807,1,1,0,0,0,0,11.79102150348055,67,2
10,4.341104977800897,1.5564244646273322,17,14,3,1,0,5,10.458029811782746,83,3
11,5.044445521914638,1.9828764693179648,17,12,5,1,0,5,10.28237781841895,80,3
12,4.215374844020724,1.0809973042399224,5,3,2,0,0,0,11.723480485115525,80,2
13,5.044445521914638,1.9828764693179648,17,12,5,1,0,5,10.28237781841895,80,3
14,3.152910708511024,0.9071803607572152,7,4,3,3,2,5,12.162055441807295,40,3
15,4.215374844020724,1.0809973042399224,5,3,2,0,0,0,11.723480485115525,80,2
16,4.175449948607059,1.3357354960536658,7,2,5,2,1,7,11.804661808365221,57,3
17,3.203430225018315,0.9229092137496224,8,5,3,1,0,5,13.304573303621032,58,2
18,1.3930744855709574,0.6789937421429174,2,2,0,1,0,8,10.24069536564477,86,2
19,1.0744917134687537,0.6576579134185346,5,5,0,1,0,6,9.057620974847842,93,3
20,5.166372269823586,2.148328927127167,17,12,5,2,0,5,7.76872994322541,200,4
21,3.798607381409925,1.480214519217426,15,6,9,3,1,5,8.689075722041958,200,4
22,4.341104977800897,1.5564244646273322,17,14,3,1,0,5,10.458029811782746,83,3
23,5.166372269823586,2.148328927127167,17,12,5,2,0,5,7.76872994322541,200,4
24,6.087421690527757,2.4443859308645157,4,4,0,1,0,1,7.704244752022426,200,4
25,6.693294606730212,2.4830277259785687,7,4,3,1,0,0,7.557921587741392,200,4
26,6.644306550537461,2.4134975384704958,7,4,3,2,0,10,9.57351734954203,110,4
27,9.953953466099685,2.825544729602318,24,20,4,1,0,3,7.708131966456405,200,5
28,0.5431683500923987,0.2676390685298193,1,1,0,1,0,0,6.863947013894198,200,4
29,9.953953466099685,2.826387657465567,24,20,4,1,0,3,7.708174595894115,200,5
31,0.7416604578943025,0.34095358390823244,2,2,0,1,0,0,7.214403264366382,200,5
32,0.5431683500923987,0.2676390685298193,1,1,0,1,0,0,6.863947013894198,200,4
33,4.661174532456624,1.4637400237828102,5,3,2,1,0,0,8.423068916627173,200,4
34,9.931093782857124,2.794582906283324,21,17,4,1,0,6,8.195728780756328,200,5
35,10.053151562313282,2.9221632542728986,24,20,4,2,0,3,7.387209775901669,200,6
36,2.8297566947162935,1.742753616383787,4,4,0,2,0,2,6.996425947020913,200,6
37,0.559134303098255,0.28063597238036136,1,1,0,2,0,0,6.730114247084943,200,5
38,9.953953466099685,2.826387657465567,24,20,4,1,0,3,7.708174595898261,200,5
39,10.053151562313282,2.9221632542728986,24,20,4,2,0,3,7.3642193267031875,200,6
40,10.053151562313282,2.9221632542728986,24,20,4,2,0,3,7.387209775901669,200,6
41,9.953953466099685,2.826387657465567,24,20,4,1,0,3,7.708174595898261,200,5
42,9.974076694006799,2.849835535773949,27,23,4,1,0,3,7.678368779264619,200,5
43,7.140240261442163,2.642650930693496,29,23,6,2,0,1,7.387916435891272,200,6
44,9.979466904801201,2.8365768165818874,20,16,4,2,0,3,8.036806334060472,200,6
45,7.797892924503525,2.609354602133419,15,12,3,3,0,5,7.321605100838379,200,6
46,4.6063888776793105,1.5272412382513112,18,17,1,2,0,7,8.033433001302418,200,5
47,9.891989188342725,2.7547917694647337,15,11,4,1,0,3,7.678368756333112,200,5
48,8.105319666880385,2.6930761776869017,20,16,4,2,0,4,7.2748582091882374,200,6
49,9.851843126117597,2.70839264184767,27,23,4,0,0,3,9.575235147854944,165,5
50,10.008123899578235,2.8721014639383413,27,23,4,2,0,4,7.366218882251083,200,6
51,9.874012477136773,2.7402649892415734,15,11,4,2,0,3,8.015600714630455,200,5
52,4.617712814609258,1.5533526007968328,15,14,1,2,0,2,7.489388586355824,200,5
53,9.893679436548531,2.762495731584852,15,11,4,2,0,3,7.053563575143287,200,5
54,0.559134303098255,0.28063597238036136,1,1,0,2,0,0,6.730114247084943,200,5
55,5.8652271690029645,2.5329663737213344,12,11,1,1,0,1,7.604096045965847,200,6
56,9.891989188342725,2.7547917694647337,15,11,4,1,0,3,7.678368756333112,200,5
57,10.019365771759217,2.88406922644011,27,23,4,2,0,3,7.4141169898229835,200,6
58,9.897045523269442,2.7872146068284533,26,22,4,2,0,3,8.480430412986511,200,6
59,0.9148589199295671,0.3956436237397331,1,1,0,2,0,0,7.591886761651873,200,5
60,5.771915889694975,2.361739805609172,26,25,1,2,0,2,7.3339527097598225,200,6
61,4.749801719613382,1.5627229357590535,5,3,2,2,0,0,7.838516719607254,200,5
62,10.053151562313282,2.9213203264096497,24,20,4,1,0,3,7.451180964058102,200,6
63,4.749801719613382,1.5627229357590535,5,3,2,2,0,0,7.838482557394063,200,5
64,10.006333439934137,2.8379684610306306,26,22,4,2,0,8,8.735111915216827,200,6
65,4.694808791190436,2.0961545635573144,24,19,5,2,0,2,7.453354816782205,200,6
66,10.086280424405265,2.957911019082649,24,20,4,2,0,3,7.387209786502887,200,6
67,4.777266459477858,1.5992513580184309,5,3,2,2,0,0,7.838482570085662,200,5
68,10.086280424405265,2.957911019082649,24,20,4,2,0,6,7.325985422498246,200,6
69,10.086280424405265,2.957911019082649,24,20,4,2,0,3,7.387199046910221,200,6
70,4.785423075025326,1.6122064731211592,9,7,2,2,0,0,7.840785574068843,200,5
71,10.086280424405265,2.957911019082649,24,20,4,2,0,6,7.325985422498246,200,6
72,5.799814591028361,2.3949667860038786,26,25,1,2,0,2,7.333920711195103,200,6
73,10.10287598437458,2.9827620813062126,27,23,4,3,0,3,6.906853403961402,200,6
74,4.792606314996997,1.6240441482929877,9,7,2,3,0,0,7.246657139247256,200,5
75,9.970549026069,2.851238719689131,27,23,4,2,0,3,7.072097093160574,200,5
76,2.2515046611107397,1.60608458007513,4,4,0,3,0,0,6.692132053507556,200,6
78,0.5298655133159494,0.24754809502582178,2,2,0,2,0,0,6.2216134562227765,200,5
79,5.229871201515092,2.118876302352077,31,27,4,4,0,6,7.578475344204956,200,6
80,4.33264320227654,2.0693959215375566,19,13,6,5,1,6,6.089420202839833,200,6
81,10.125158414602852,3.0141619220809917,27,22,5,3,0,7,6.838518078110605,200,6
82,10.115040331202108,2.998226063693185,27,19,8,2,0,4,7.2062476380558405,200,6
83,10.121751417793176,3.0098006530875554,27,22,5,3,0,7,6.961287925956795,200,6
84,9.883070419078118,2.7475348985368844,27,23,4,1,0,3,8.585990779529585,200,5
85,4.810228421501478,1.6555778211294465,9,6,3,3,0,4,7.165480275652686,200,5
86,9.941713610404022,2.815390596498048,15,11,4,2,0,3,7.0438119728313096,200,5
87,6.830063513954577,2.5415098868813444,18,12,6,2,0,3,7.009146040881942,200,5
88,9.992831456297273,2.8826385604639095,27,22,5,2,0,7,6.983938545962388,200,5
89,10.104647732401693,2.991706778618786,27,22,5,3,0,7,6.8385180683852065,200,6
90,9.941713610404022,2.815390596498048,15,11,4,2,0,3,7.0438119728313096,200,5
91,10.125158414602852,3.0141619220809917,27,22,5,3,0,7,6.83850395531788,200,6
92,10.125158414602852,3.0141619220809917,27,22,5,3,0,7,6.838518078110605,200,6
93,10.05801633441134,2.9114357518104472,27,20,7,3,0,8,8.610032710110557,200,6
94,10.129197792729325,3.022425204327836,27,23,4,3,0,8,6.723311265477022,200,6
95,10.129197792729325,3.022425151091694,27,23,4,2,0,8,6.734576009852449,200,6
96,6.20168160368885,1.2016450014464224,4,4,0,3,0,5,8.390303422152842,200,5
97,7.112905193038664,2.61357239147323,33,27,6,2,0,6,6.844894627167064,200,5
98,8.115206781721756,2.666103895814158,7,7,0,4,0,9,8.118795246394201,200,6
99,10.094266922687154,2.978147233782009,27,23,4,3,0,3,6.8977886810098505,200,6
100,2.209797142478446,1.130982995721845,8,8,0,3,0,10,7.019386636114985,200,5
101,10.082704842522658,2.9649928907088023,27,23,4,3,0,3,6.897788658878168,200,6
102,0.5547307052123563,0.26786006144793967,1,1,0,2,0,0,6.215056970619352,200,5
103,10.129197792729325,3.022425204327836,27,23,4,3,0,8,6.723311265477022,200,6
104,14.276980550458763,8.182259871009634,25,24,1,5,1,17,7.772450425036152,200,6
105,5.833644926350219,1.9645110896136881,12,7,5,5,1,7,7.766003573904321,200,6
106,13.906900906224347,7.976452963221488,25,24,1,4,1,17,8.076291890977119,200,5
107,4.693266734458129,1.6642186883935826,18,15,3,3,0,3,6.879982770607932,200,5
108,3.711799231729251,1.2136420272048418,11,8,3,4,0,5,7.659233184994839,200,5
109,11.82988825619985,7.79944024930719,25,24,1,4,1,13,8.710019609316285,200,6
110,3.7271004773143304,1.2408792592104794,11,8,3,4,0,5,7.488117339522197,200,5
111,6.543701810840993,1.7844892062001882,18,14,4,2,0,7,8.84804264591151,200,4
112,6.673949307744595,2.0732190254148817,31,27,4,4,0,13,7.845808609187163,200,6
113,1.6931232218740628,0.34305624212290636,1,1,0,4,0,10,6.151943148460993,200,5
114,13.906900906224347,7.976452963221488,25,24,1,4,1,17,8.076291890977119,200,5
115,14.287368911979407,8.193030239543386,25,24,1,5,1,22,7.740124618521428,200,6
116,11.849602579262491,7.448016668658497,25,24,1,5,2,12,7.527922687229792,200,6
117,6.639157499719786,2.0767976208781125,31,30,1,4,0,18,7.4860098126633225,200,6
118,12.318425594655045,8.0681406469517,25,24,1,4,1,12,8.201222847439048,200,6
119,3.734443594888603,1.2355216301165224,11,11,0,4,0,7,7.443350571699281,200,5
120,14.276980550458763,8.182259871009634,25,24,1,5,1,17,7.772450425036152,200,6
121,13.906900906224347,7.976452963221488,25,24,1,4,1,17,8.076291890977119,200,5
122,14.276980550458763,8.182259871009634,25,24,1,5,1,17,7.772450425036152,200,6
123,14.910279109718914,8.3748844638357,29,28,1,5,1,18,8.031436301268377,200,6
124,5.969847624784179,2.01058924911527,22,21,1,4,0,17,8.104052592729147,200,6
