sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.043722153157864534,0.037991081281170236,0,0,0,0,0,0,6.801789164435544,196,2
1,0.04362222778488153,0.03794145344360934,0,0,0,0,0,0,6.8017596453429485,196,2
2,0.12308545724880943,0.09356890175137239,0,0,0,0,0,0,9.16491773859909,124,2
3,0.4501465215038155,0.19310939201332747,2,0,2,0,0,0,8.673676675831116,126,2
4,0.454902841299433,0.20849320353656065,2,0,2,0,0,0,8.69216024356202,125,2
5,0.454902841299433,0.20849320353656065,2,0,2,0,0,0,8.69216024356202,125,2
6,0.454902841299433,0.20849320353656065,2,0,2,0,0,0,8.69216024356202,125,2
7,0.9119033368244978,0.5051048037418194,0,0,0,0,0,0,7.880149065904807,157,3
8,0.4239057002858338,0.25141943120147736,0,0,0,0,0,0,7.908578552286971,157,3
9,2.8287734696051086,0.46660361750758306,0,0,0,1,0,5,6.863812712270462,159,3
10,4.413171903664274,0.9610162361930396,2,2,0,1,0,5,7.827632768141769,127,3
11,3.9297534998022123,0.9264396371964662,5,3,2,1,0,5,8.088258750535715,128,3
12,0.7002534584437681,0.2575415296342954,4,0,4,2,1,10,8.951560684685113,114,2
13,4.413171903664274,0.9610162361930396,2,2,0,1,0,5,7.827632768141769,127,3
14,4.496440377654451,1.1483438617421775,2,2,0,1,0,5,7.882517034306235,168,4
15,3.561890362325463,1.6594931577234098,1,0,1,2,0,10,7.8854878444610215,168,4
16,1.313409042568412,0.39060529554700146,8,7,1,1,0,5,6.812758376681521,168,3
17,0.6714891337008988,0.3661081040489206,0,0,0,0,0,1,9.68314695586683,167,3
18,4.496440377654451,1.1483438617421775,2,2,0,1,0,5,7.882517034306235,168,4
19,4.496440377654451,1.1483438617421775,2,2,0,1,0,5,7.882517034306235,168,4
20,4.499499085607742,1.1552692322611895,2,2,0,1,0,5,7.876912106552358,167,4
21,4.499499085607742,1.1552692322611895,2,2,0,1,0,5,7.876912106552358,167,4
22,4.611652275600834,1.4235108013455284,10,10,0,1,0,5,7.820227333022265,172,5
23,4.525325093657366,1.2292578052773782,2,2,0,1,0,5,7.601411695951883,172,4
24,0.6330362183400098,0.4437451869190525,0,0,0,0,0,1,9.30009989030087,172,3
25,4.611652275600834,1.4235108013455284,10,10,0,1,0,5,7.820227333022265,172,5
26,0.9199431495503898,0.4814835719251377,1,1,0,0,0,0,9.384610851625062,172,3
27,1.9096764092526626,0.7565788097213376,10,5,5,3,1,15,8.125771827401483,172,4
28,4.611652275600834,1.455618174152474,10,10,0,1,0,5,8.001005135829818,172,6
29,3.0535575683750857,1.1178036718251851,27,21,6,0,0,4,8.449262903317951,172,5
30,4.499499085607742,1.1552692322611895,2,2,0,1,0,5,7.876912106552358,167,4
31,4.525325093657366,1.2292578052773782,2,2,0,1,0,5,7.601411695951883,172,4
32,3.5448088936200888,1.9179895530735978,9,8,1,3,0,15,7.652251888355574,172,5
33,4.499499085607742,1.1552692322611895,2,2,0,1,0,5,7.876912106552358,167,4
34,7.703432453618975,2.981364030903836,27,24,3,0,0,4,9.21877911344905,172,5
35,7.807502801209248,3.1947929032912357,17,14,3,0,0,4,9.259342521438471,167,5
36,2.902872463538605,0.6158924564091505,8,7,1,1,0,5,7.084604457932865,167,4
37,7.807502801209248,3.1947929032912357,17,14,3,0,0,4,9.259342521438471,167,5
38,7.912573188689451,3.324912933684089,17,14,3,1,0,4,8.362000693874375,200,6
39,2.9227997876723326,0.535474936551021,8,7,1,2,0,5,6.633526067840142,200,5
40,7.9182000458575414,3.3335640569856344,17,14,3,1,0,4,8.361965319350702,200,6
41,7.565737142132261,2.613563031955241,17,14,3,1,0,4,8.458014144288956,200,5
42,7.9182000458575414,3.3335640569856344,17,14,3,1,0,4,8.361965319350702,200,6
43,5.179203742188067,2.3063507631344238,0,0,0,1,0,0,8.389220849036114,200,5
44,9.474971502043939,2.9292297363028124,9,7,2,2,0,7,9.561848448299298,200,6
45,7.2676178664053985,4.058373048639032,11,8,3,4,1,10,9.344073187731619,200,6
