sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.031802137023467014,0.028438969762319886,0,0,0,0,0,0,10.566313855946682,167,2
1,0.04880955613838293,0.045443192008481015,0,0,0,0,0,0,15.963207393639689,87,2
2,0.30277375762954856,0.21477336568652436,0,0,0,0,0,0,14.136714490414569,87,3
3,0,0,0,0,0,0,0,0,17.229165869013443,87,1
4,0.35765703260820303,0.2376131540906636,0,0,0,0,0,0,14.122571295246583,87,3
5,0.04880955613838293,0.045443192008481015,0,0,0,0,0,0,15.963207393639689,87,2
6,0.353988865921815,0.23027440605199598,0,0,0,0,0,0,14.100661716925309,87,3
7,0.15744789533420372,0.11566338672311446,0,0,0,0,0,0,14.374868037048024,87,2
8,0.6914095016008758,0.47293440506383844,0,0,0,0,0,0,9.694102679894266,81,3
9,0.47140415377022654,0.2821924612325436,0,0,0,0,0,0,9.35748861907617,81,2
10,0.5440729014621801,0.4106496664686449,0,0,0,0,0,0,10.615252309642567,66,3
11,1.5774877163402783,0.8578263789379927,0,0,0,0,0,0,7.725145415491359,86,3
12,0.3050371842769443,0.23375682958646754,4,4,0,0,0,0,8.732239878802575,81,2
13,0.2542388344176271,0.09720257962185111,2,2,0,0,0,0,7.656682304426636,81,2
14,2.205486011824036,1.2004111172179102,3,3,0,0,0,1,7.939016521018613,178,4
15,3.9371460604518695,2.485065368445172,4,4,0,0,0,1,8.872731923939691,178,5
16,3.943274729800176,2.4909443945110006,4,4,0,0,0,1,8.890279860667714,172,5
17,3.7368870712255937,2.4396711993253146,8,6,2,0,0,1,8.80541571578786,172,5
18,2.8499952779761912,1.803147053187222,4,4,0,1,0,6,9.418816205727774,172,6
19,3.9697783153476536,2.5316585744867672,4,4,0,0,0,0,8.756217667879902,172,5
20,3.9474370990082077,2.510116992437488,4,4,0,0,0,0,8.68755831449579,200,5
21,2.713859321274598,1.846406845320004,4,4,0,1,0,0,7.154783812746661,200,5
22,4.159477137690031,2.7181810313285584,4,4,0,0,0,0,8.986664782961103,100,5
23,2.150816676897511,1.4122426097199623,2,2,0,0,0,0,8.002709709891064,100,4
24,3.7574392189520243,2.3805967039810128,2,2,0,0,0,0,8.491620220525297,100,4
25,4.869052374798368,3.0586673248854215,4,4,0,0,0,0,9.062135334732652,100,5
26,4.955351329967022,3.1430203126914407,4,4,0,0,0,0,9.094427935596347,92,5
27,5.140297413706044,2.767456258315641,5,5,0,3,1,10,7.060511919528287,200,5
28,2.386911451472757,1.542752573587527,4,4,0,1,0,1,7.868146072122386,200,4
29,5.364035504887958,3.0252473062560226,5,5,0,1,0,5,7.661929038227803,200,5
30,6.584372534512743,2.6274419957958592,19,19,0,2,0,12,7.572608561977635,200,5
31,4.324960058460966,2.0764198400453298,9,9,0,3,0,10,7.782960440917305,200,4
32,6.6737314597844275,2.818414043614236,19,19,0,2,0,12,7.825803517345477,200,6
33,6.842281395190842,3.194035597242163,13,13,0,4,1,17,10.291274263721908,200,6
34,6.460016913806789,3.5123824038811797,9,9,0,4,0,15,9.531119208774237,200,6
35,5.278569098542968,1.1844409569981598,8,8,0,3,0,12,8.048172798110173,200,6
36,4.472408183637588,2.2734739017687047,10,10,0,4,0,15,8.858428793072077,200,5
37,7.228786042898496,2.9962382692641008,9,9,0,3,0,13,10.732354372486899,200,6
38,3.312138690707099,1.1653147627461593,6,6,0,2,0,7,8.811282037820488,200,5
39,3.312138690707099,1.1653147627461593,6,6,0,2,0,7,8.811282037820488,200,5
40,8.293249937842623,3.490720368063464,9,9,0,2,0,13,11.733402878073147,96,5
41,8.156303385547576,3.4125656100525705,9,9,0,2,0,13,12.043232012150957,71,4
42,8.20666336823741,3.4394870852113115,9,9,0,2,0,13,12.169760629665985,165,5
43,3.701830896897371,1.355214049449218,8,8,0,1,0,10,9.648145548820766,96,5
44,2.022829061258897,1.1366080826453364,8,8,0,2,0,12,12.3628180163102,96,4
45,8.319890598463171,3.4848381785987383,9,9,0,2,0,11,11.769694305948235,96,5
46,3.2589332910755546,1.1501334069325146,6,6,0,1,0,5,9.882512033665648,96,4
47,4.5386567237607265,2.002841177777846,9,9,0,0,0,4,11.2832613866188,61,3
48,2.2592512103147255,1.3821274856929509,10,10,0,2,0,10,11.920716707285951,132,5
49,4.4026492956043,2.7417196910505397,15,15,0,1,0,8,10.679655203685693,96,5
50,7.543692529050435,3.179647614879714,6,6,0,2,0,11,11.884140269296244,96,4
51,8.24888746864929,3.4219415987351725,9,9,0,2,0,12,11.561936379930069,96,5
52,8.626788767927867,3.7685012467248984,10,10,0,2,0,11,12.652343170122759,71,5
53,3.2058282772932425,2.3558893831597003,6,6,0,2,0,10,13.766338395273996,59,4
54,8.341434562204858,3.5631661765522757,9,9,0,2,0,11,13.082254170298862,90,5
55,6.271423138404821,3.878704175057453,2,2,0,3,0,15,13.247781442585612,59,4
56,8.626788767927867,3.7685012467248984,10,10,0,2,0,11,12.652343170122759,71,5
57,5.492504389028304,2.6740582650237434,17,16,1,2,1,12,11.911597573025531,61,5
58,3.7813319471710556,2.104165607027418,6,6,0,2,0,10,16.300205969581956,59,4
59,4.7932658548329075,2.2243735950279007,9,9,0,0,0,4,9.738395304419802,114,4
60,3.2396867237121802,1.4411034197924162,6,6,0,1,0,5,11.29783212818651,62,4
61,7.850590698515131,3.4633106830058753,7,7,0,2,0,11,12.96861466339615,71,4
62,6.156332291352163,2.539781825061899,9,9,0,2,0,11,11.428063556060849,67,5
63,4.206954241163902,3.4984924898877434,11,11,0,3,0,15,12.345549160841538,59,5
64,8.626788767927867,3.8041739126586744,10,10,0,2,0,13,12.585487884550304,71,5
65,2.933930699330464,2.1300770367403485,6,6,0,3,0,17,14.751410990166262,59,4
66,10.00520350088301,9.188658547901456,3,2,1,3,2,10,11.501430232382313,101,5
67,8.643165143658829,3.6912551454533378,9,9,0,1,0,8,10.922272684693157,101,5
68,4.616463432906169,1.8699682592066607,8,8,0,2,0,10,11.953528879399027,101,5
