sim_num,max_danger,avg_danger,interactions,lane_switch_interactions,tailgating_interactions,goals_not_reached,collisions,emergency_maneuvers,avg_velocity,overall_steps,number_egos
0,0.024400948745731548,0.022521104077482288,0,0,0,0,0,0,7.681886135731327,134,2
1,0.14151132413832052,0.11756229486018353,0,0,0,0,0,0,9.708568535351569,134,2
2,1.2997186819109217,0.575228594385262,0,0,0,0,0,0,10.388657151178345,91,3
3,2.5318505588613514,0.9736898301577562,0,0,0,1,0,5,10.253947296148922,91,3
4,1.184740777220545,0.8226841034506496,0,0,0,0,0,0,7.947897852828496,94,3
5,2.5374880093650676,0.9844167219138159,0,0,0,1,0,5,10.251136013489955,91,3
6,0.8630375742772877,0.3444172352876349,0,0,0,0,0,0,9.321775863298084,91,2
7,3.9237797848074942,1.0081388014321992,0,0,0,1,0,5,10.22658438086606,93,2
8,0.4220616646681884,0.2273288712675732,4,0,4,0,0,0,10.012556777017863,59,2
9,2.159790811135136,0.8047118044931614,0,0,0,1,0,5,10.289841902696866,93,2
10,3.8996646856149657,1.0208738558854795,0,0,0,1,0,5,10.188443840536227,94,2
11,2.2467189076379612,0.7821817248761614,1,1,0,1,0,5,10.29293333581475,91,2
12,4.448500099197785,1.089551389825136,1,1,0,1,0,5,10.778938841321219,92,2
13,2.2318590153127076,0.6183594261519335,2,1,1,1,0,5,14.025393492474798,47,2
14,2.1030373298156326,0.9047840774776439,1,1,0,1,0,5,10.789908917206928,92,2
15,4.407138001666247,1.277334281606689,2,2,0,1,0,5,11.425204448943688,91,2
16,4.448500099197785,1.089551389825136,1,1,0,1,0,5,10.778938841321219,92,2
17,4.256724240972221,1.1704358687895606,0,0,0,1,0,5,11.606282692607214,90,2
18,2.0211169347334477,0.8497678340321322,1,1,0,1,0,5,10.787397793944562,93,2
19,4.539802825089788,1.1043321324983526,1,1,0,1,0,5,10.383266261171148,200,3
20,5.013783035819407,1.5534495827603676,3,3,0,1,0,5,10.062929054130278,92,3
21,5.472222824013296,2.2830698409434484,5,5,0,1,0,5,9.62258734135406,92,4
22,6.418691741684734,2.2058326224749423,9,8,1,1,0,5,9.750118718434448,91,4
23,2.0539818424976946,0.8047573872243372,30,23,7,1,0,5,7.739021348034587,90,4
24,2.1478634591485095,0.7940305035795521,2,2,0,1,0,5,13.590113384189301,61,2
25,5.903410165828825,1.8754327133375972,9,8,1,1,0,6,10.698743539741296,91,4
26,6.418691741684734,2.1379105909709306,9,8,1,1,0,5,9.753004417613372,91,4
27,6.32101521693634,2.110391273212443,9,8,1,1,0,7,9.7401558433855,95,4
28,4.669438227885683,1.610917809746883,6,5,1,1,0,5,10.205766588339161,91,3
29,3.2618784740571005,1.3459757857031855,6,6,0,1,0,5,10.619482195821973,68,3
30,5.809213382290678,1.942585645250207,9,8,1,1,0,5,10.317520064180837,91,4
31,5.614381672907246,1.798743239179519,6,5,1,1,0,5,10.225005233034048,91,3
32,6.418691741684734,2.0331091698372616,9,8,1,1,0,5,9.760239016528045,92,4
33,6.93068104423943,2.9899777465789015,9,9,0,0,0,2,8.700730857760101,91,4
34,5.0398442845741815,1.7958500209976374,2,2,0,1,0,5,9.153614658333563,91,4
35,6.93068104423943,2.9899610388617996,9,9,0,0,0,2,8.700484683600418,91,4
36,3.545434089346502,1.0615911420658013,0,0,0,1,0,5,11.503449840996314,91,2
37,6.93068104423943,2.9899777465789015,9,9,0,0,0,2,8.700730857760101,91,4
38,6.93068104423943,2.9908656158663014,9,9,0,0,0,2,8.709301500465367,91,4
39,4.616407322761047,1.8623938423571331,5,5,0,0,0,2,8.912940108368526,91,3
40,7.048353073450001,3.051178381520014,9,9,0,0,0,2,8.344845508335897,91,4
41,6.81899630854549,3.0223086400231045,10,10,0,0,0,2,8.831964229194762,77,4
42,6.634407631761168,3.299068220852954,11,11,0,0,0,2,9.3651823553652,91,5
43,7.911925093434649,3.5530833196821696,13,13,0,0,0,2,8.639757559956596,91,5
44,1.382887638967555,1.0524298350508206,0,0,0,0,0,0,7.590240910989314,91,4
45,5.580792147513074,2.504671026805692,9,6,3,0,0,2,8.78032327657387,91,4
46,5.576555745528043,2.1201876856833786,2,2,0,1,0,5,10.06271029549435,91,4
47,6.756450042622709,3.8005683195452735,13,13,0,0,0,2,8.584852246060402,91,5
48,8.714789854932915,3.3737134345772284,13,13,0,0,0,2,8.553109042412995,91,5
49,7.400419674352373,3.1117938500801032,12,12,0,0,0,2,8.522144234048888,96,5
50,6.721255510960993,2.667143609638498,6,6,0,1,0,5,9.151862307204901,91,5
51,8.942150652259354,1.9271509500245527,15,15,0,1,0,5,10.626496249958533,177,6
52,8.958785965891733,2.190076061262182,12,11,1,1,0,6,10.563068645355632,177,6
53,8.983467849860295,2.1877041064205835,12,11,1,1,0,6,10.541542994491923,177,6
54,6.752935604444718,1.8685536425938747,11,11,0,1,0,5,11.665244380343688,177,5
55,8.736906339698928,2.2134600218423794,12,11,1,1,0,6,10.737597273815304,177,6
56,2.299618293402521,1.5566301210640003,0,0,0,0,0,1,8.081275512477017,177,5
57,10.915088455353004,4.650818461788961,12,11,1,2,1,11,9.66738231018312,177,6
58,7.121709908265012,4.868119022580381,11,11,0,3,1,15,9.164763548187537,177,5
59,2.7210029122808495,1.5705771135457476,22,19,3,2,1,11,7.468299740282867,177,6
60,10.936687720600531,5.79396640930533,12,11,1,3,0,16,10.635631866051119,95,6
61,10.75103056370515,6.205038689320457,15,14,1,3,0,15,10.641880772047468,101,6
62,7.054101246774759,2.8396797185238336,11,11,0,2,0,10,12.018313280613496,96,5
63,8.015500149912103,3.1872968244066073,11,11,0,2,0,10,11.302651236727714,95,5
64,8.895559532354936,3.7830297230232857,15,15,0,2,0,10,11.109117798053521,95,6
65,6.284097289629205,4.91220709717619,12,10,2,5,1,20,11.944557368441988,60,5
66,9.018969417830846,5.641632398885765,13,11,2,4,0,21,10.395359290855986,76,6
67,8.475823147617652,5.64185971415179,15,13,2,5,0,25,10.504905914694126,69,6
68,10.403027904565706,5.180062614146004,12,11,1,3,0,16,10.838029620549262,95,5
69,10.301849017843253,5.133896702990813,11,10,1,3,0,16,10.998395026626275,95,5
70,7.051647957652902,4.8970318684628795,11,11,0,4,0,20,11.140492379017656,68,5
71,7.239603850077068,2.53527559715381,11,11,0,2,0,10,12.371307306494513,96,5
72,10.301849017843253,5.133896702990813,11,10,1,3,0,16,10.998395026626275,95,5
73,8.097476885578162,3.5557347750946144,14,13,1,2,0,12,11.52089897294613,95,6
74,2.3749420339683533,1.5188877786642758,0,0,0,1,0,6,9.878383716334984,92,5
75,7.051647957652902,4.8970318684628795,11,11,0,4,0,20,11.140492379017656,68,5
76,9.66197645755732,5.0549954635173915,11,10,1,3,0,16,10.999717702124054,95,5
77,11.940144034215207,6.450413830909059,15,14,1,3,0,17,10.45862483814182,95,6
78,12.308936586236326,6.460730359480292,15,14,1,2,0,12,10.032521589777858,95,6
79,11.85209453609799,6.316952619537025,15,14,1,2,0,12,8.877609600470349,95,5
80,12.049430709634189,6.467941834287599,15,14,1,2,0,12,10.229336979475052,95,6
81,11.18550380756208,5.526366314267659,4,3,1,3,0,15,9.505712252473002,91,5
82,5.446757309418135,2.599106735612398,0,0,0,0,0,1,9.10050857524087,92,5
83,9.588347713098448,5.147576020997918,12,11,1,2,0,10,11.035813555984966,88,5
84,11.251312327808611,7.538989325492797,13,11,2,4,0,21,9.929975172775498,99,6
85,5.027309373625387,2.5896938554451983,8,8,0,1,0,6,8.83320425239911,95,5
86,9.588347713098448,5.147576020997918,12,11,1,2,0,10,11.035813555984966,88,5
87,8.894703645034252,3.7721714842952414,11,10,1,1,0,6,10.547747636855284,92,6
88,13.039488008937786,9.729351755763831,4,3,1,2,0,11,10.543038791646035,92,6
89,13.039387086868611,9.84257574174257,4,3,1,4,0,21,10.56989695879301,84,6
90,13.124828866335635,9.706038879040436,5,4,1,2,0,11,10.119025730015132,92,6
91,5.114604046877891,2.9630823849171213,0,0,0,0,0,0,10.343995702004591,92,5
92,16.039302190894468,10.565012077995405,5,4,1,3,0,16,9.404814337054576,98,6
93,10.267178894363434,3.7469425329957797,5,5,0,3,1,19,12.4133435623388,116,6
94,7.513671710756678,2.700704891814574,4,3,1,2,0,11,10.691238920741034,98,5
95,16.120895635778016,10.57303021618882,4,3,1,3,0,16,9.67302790235604,98,6
96,6.002740800835197,2.1879493921147803,3,2,1,1,0,7,12.236593325145313,93,5
97,6.050054982904956,2.781755836130138,25,21,4,0,0,4,9.203055981075588,108,5
98,11.596037657553651,6.444944091796122,4,3,1,2,1,16,9.718712009542775,107,6
99,3.711845162486591,2.635143802023551,4,4,0,4,0,20,11.2845496894155,156,5
100,8.501340557198287,3.675808657583274,16,16,0,2,0,14,11.325362480165577,123,6
101,8.23597519042725,3.324302337513093,15,15,0,1,0,9,9.998220507771507,123,5
102,7.550006757677967,3.0479721943415257,8,8,0,2,0,11,10.499339453447838,93,6
103,6.19893518992505,4.064214394954471,3,2,1,2,1,6,11.83625357797302,93,5
104,6.798629771768854,3.496485356518463,16,14,2,0,0,5,9.376698409295592,107,6
105,12.395068071015892,9.185111316440935,4,3,1,2,1,11,11.601864958942754,93,6
106,15.901134150654016,10.500148119187365,4,3,1,3,0,16,8.571264078332089,98,5
107,15.901134150654016,10.500148119187365,4,3,1,3,0,16,8.571264078332089,98,5
108,10.074076157679064,7.016961487529235,16,13,3,3,0,15,11.617578595329038,102,6
109,12.268744236946898,9.40106421895155,4,3,1,2,1,11,11.037201566827433,96,6
110,16.0746045163835,10.585952241468249,4,3,1,3,0,17,9.650289090664428,98,6
111,8.9743007695181,4.522053486720325,15,15,0,3,0,15,8.179216711987031,93,5
112,7.132613281257504,2.4750170786171504,11,11,0,1,0,9,10.542835015940648,123,4
113,6.19893518992505,4.064214394954471,3,2,1,2,1,6,11.83625357797302,93,5
114,11.829225015033519,9.082803506338522,3,3,0,2,0,11,11.105423813024638,97,5
115,7.527503006163841,2.923098523189459,8,8,0,1,0,8,10.810878159619223,105,6
116,15.901134150654016,10.500148119187365,4,3,1,3,0,16,8.571264078332089,98,5
117,6.695632189442705,3.0170816509706757,11,10,1,2,0,13,12.399010075774832,95,5
118,9.053481722260637,7.260814132319678,14,13,1,4,0,21,9.25377491546197,75,6
119,10.415839938686023,7.537256817637488,4,4,0,3,0,15,10.827377822933004,92,6
120,15.8525121826191,10.501208904559649,4,3,1,3,0,16,8.590961399756287,98,5
121,11.844341581278691,9.037627023060415,3,3,0,2,0,11,11.27954144401045,92,5
122,12.35582544209949,9.157151314811,4,3,1,2,1,12,11.711663620492144,93,6
123,16.120895635778016,10.57303021618882,4,3,1,3,0,16,9.67302790235604,98,6
124,9.731747911720769,4.78234535436418,4,3,1,3,0,16,11.239446769044067,98,6
125,5.552480819219746,1.8070647604419179,2,1,1,1,0,6,13.548304292587062,93,4
126,5.269406538459146,1.909460554733683,4,4,0,0,0,3,9.939068166785338,98,4
127,8.23597519042725,3.324302337513093,15,15,0,1,0,9,9.998220507771507,123,5
128,15.954212277153708,10.557467213169486,4,3,1,4,0,21,10.229264856869703,98,6
129,16.10712158477665,10.62544791298436,4,3,1,2,1,16,8.996682536069576,107,6
130,12.407612550784538,9.155630629340347,4,3,1,2,1,13,11.68543386455686,93,6
131,13.352057088359196,9.198798712201757,3,3,0,2,0,12,11.249311239002191,94,5
132,11.844341581278691,9.037627023060415,3,3,0,2,0,11,11.27954144401045,92,5
133,11.844341581278691,9.037627023060415,3,3,0,2,0,11,11.27954144401045,92,5
134,6.050054982904956,2.781755836130138,25,21,4,0,0,4,9.203055981075588,108,5
135,7.652643298564036,3.126021147603214,3,2,1,3,0,16,9.829515404954389,98,5
136,7.5719937878689,2.91696532435568,3,2,1,2,0,11,9.94869072971603,98,5
137,10.131618141631765,5.561822130992756,15,14,1,2,0,10,10.788449978278825,94,5
138,11.844341581278691,9.037627023060415,3,3,0,2,0,11,11.27954144401045,92,5
139,7.662494047473754,4.344628716238275,15,13,2,3,0,19,11.380754754859534,96,6
140,12.34921146039364,9.218061960888685,4,3,1,2,1,13,11.648529162679964,93,6
141,16.168743228143025,11.002802244245922,4,3,1,4,0,21,10.260471577516407,98,6
142,6.300468611949049,5.202451438947166,3,2,1,3,1,11,12.100881274003894,93,5
143,6.651670338666477,3.5809306012250466,15,11,4,1,0,9,10.145751662968262,108,6
144,7.643112748005235,3.1384950580650903,3,2,1,3,0,16,11.56372009932442,98,5
145,16.174029859430455,10.997225493367976,4,3,1,4,0,21,10.122335659959287,98,6
146,6.323229546262128,2.375087353095,5,5,0,2,0,12,12.038185878161343,92,5
147,6.046432588553261,2.817669048610978,25,21,4,1,0,9,9.935429925199308,108,5
148,6.046432588553261,2.817669048610978,25,21,4,1,0,9,9.935429925199308,108,5
149,6.332582585499406,5.367444935385869,3,2,1,3,1,11,12.070829299090446,93,5
150,8.210194010110456,3.2756911509266233,15,15,0,2,0,14,10.655078134630728,123,5
151,6.041197565335931,2.7058975508224004,23,21,2,1,0,9,10.079307271418552,108,5
152,8.222737524837434,3.261975658569661,4,3,1,2,0,11,9.480056991096363,98,5
153,8.210194010110456,3.2756911509266233,15,15,0,2,0,14,10.655078134630728,123,5
154,8.167656039003692,3.2771960284582953,7,7,0,2,0,16,10.875003490264595,114,6
155,5.418807605096166,3.6722120199205373,2,2,0,3,1,11,14.53701727105026,57,4
156,6.235451134624506,2.3742737153310793,3,3,0,2,0,11,12.426428417324079,92,5
157,15.621459857750235,10.703598966296836,4,3,1,3,1,17,10.26025134048881,121,6
158,5.178382697617147,2.8559549969898717,19,19,0,2,0,14,11.802499897782463,88,5
159,15.948829119972077,10.537985698966654,4,3,1,4,0,21,10.220172633002804,98,6
